,reaction_id,description,EC_number,reaction_elemental_balance,new_reaction_enter_db,reaction_equation,reaction,reaction_formula,old_database_dG0prime (kcal/mol),old_database_reaction_type,old_database_elemental_balance,Jankowski_drG0_prime(kcal/mol)_pH7_I0_1M,Jankowski_SE(dGr)(kcal/mol),Jankowski_Reason,pH_7.0_dG0_prime (kJ/mol),pH_7.0_dG0_prime (kcal/mol),pH_7.0_dG0_std (kJ/mol),pH_7.0_dG0_std (kcal/mol),pH_7.0_sqrt_Sigma (kJ/mol),dG_cannot_estimate_by_component_contribution,pH_7.0_dG_prime_lo (kJ/mol),pH_7.0_dG_prime_up (kJ/mol),rxntype_curated,rxntype_from_dG,reaction_type,lower_bound (mmol/gDW h),upper_bound (mmol/gDW h),specific_activity,reversed_specific_activity
3200,R05174,16-alpha-Hydroxypregnenolone hydro-lyase,4.2.1.98,All balanced,1,"16-alpha-Hydroxypregnenolone <=> 16,17-Didehydropregnenolone + H2O",C06390 <=> C06392 + C00001,C21H32O3 <=> C21H30O2 + H2O,-24.2,0.0,All balanced,-6.257,0.852639,0,-86.87180369,-20.7628823127321,3.382311082,0.80839175,3.382307346,0,-115.4102632,-58.33334415,,0,0,0,1000,0.7046843264895282,7.119036865324977e-08
3201,R05176,ADP-D-glycero-D-manno-heptose 6-epimerase,5.1.3.20,All balanced,1,ADP-D-glycero-beta-D-manno-heptose <=> ADP-L-glycero-beta-D-manno-heptose,C06397 <=> C06398,C17H27N5O16P2 <=> C17H27N5O16P2,0.0,1.0,All balanced,0,2,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,,1,1,-1000,1000,0.04846648326421053,0.04846648326421053
3202,R05177,"precorrin 8X 11,12-methylmutase",5.4.99.61,All balanced,1,Precorrin 8X <=> Hydrogenobyrinate,C06408 <=> C06399,C45H60N4O14 <=> C45H60N4O14,1000000.0,1.0,All balanced,Not calculated,Not calculated,Involves compounds with unlabeded atoms,94.99201317,22.703661099709,0.0,0.0,0.0,1,0.0,0.0,,1,1,-1000,1000,3.616249127400997,3.616249127400997
3203,R05180,S-adenosyl-L-methionine:precorrin-3B C17-methyltransferase,2.1.1.131,All balanced,1,S-Adenosyl-L-methionine + Precorrin 3B <=> S-Adenosyl-L-homocysteine + Precorrin 4,C00019 + C06406 <=> C00021 + C06407,C15H22N6O5S + C43H50N4O17 <=> C14H20N6O5S + C44H52N4O17,1000000.0,1.0,All balanced,Not calculated,Not calculated,Involves compounds with unlabeded atoms,-88.13374441,-21.0644937164565,0.0,0.0,0.0,1,0.0,0.0,,1,1,-1000,1000,0.0,0
3204,R05181,S-adenosyl-L-methionine:precorrin-4 C11 methyltransferase,2.1.1.133,All balanced,1,S-Adenosyl-L-methionine + Precorrin 4 <=> S-Adenosyl-L-homocysteine + Precorrin 5,C00019 + C06407 <=> C00021 + C06416,C15H22N6O5S + C44H52N4O17 <=> C14H20N6O5S + C45H54N4O17,1000000.0,1.0,All balanced,Not calculated,Not calculated,Involves compounds with unlabeded atoms,-39.92256164,-9.54173176732984,0.0,0.0,0.0,1,0.0,0.0,,1,1,-1000,1000,0.0,0
3205,R05202,"ATP:1D-myo-inositol 1,3,4,5,6-pentakisphosphate 2-phosphotransferase",2.7.1.158,All balanced,1,"Phytic acid + ADP <=> 1D-myo-Inositol 1,3,4,5,6-pentakisphosphate + ATP",C01204 + C00008 <=> C01284 + C00002,C6H18O24P6 + C10H15N5O10P2 <=> C6H17O21P5 + C10H16N5O13P3,31.5,2.0,All balanced,4.5,0.23673,0,29.05099226,6.94336145609356,1.389091334648,0.332000797,1.3890898,0,-28.02592682,86.12791133,,1,1,-1000,1000,0.1391941090707505,452.3552647835269
3206,R05207,R05207,2.3.2.-,All balanced,1,Leukotriene E4 + L-Glutamate <=> Leukotriene F4 + H2O,C05952 + C00025 <=> C06462 + C00001,C23H37NO5S + C5H9NO4 <=> C28H44N2O8S + H2O,2.9,1.0,All balanced,0.463,0.848213,0,3.50326046,0.83730026950276,2.322485100024,0.555087261,2.322482534,0,-19.32750717,66.28787145,,1,1,-1000,1000,0.0,
3207,R05210,"(S)-N-Methylcoclaurine, NADPH:oxygen oxidoreductase (C-O phenol-coupling)",1.14.21.3,All balanced,1,2'-Norberbamunine + NADP+ + 2 H2O <=> (S)-Coclaurine + (R)-N-Methylcoclaurine + Oxygen + NADPH + H+,C06512 + C00006 + 2 C00001 <=> C06161 + C05243 + C00007 + C00005 + C00080,C35H38N2O6 + C21H29N7O17P3 + 2 H2O <=> C17H19NO3 + C18H21NO3 + O2 + C21H30N7O17P3 + H,416.3,2.0,All balanced,92.7137,1.6262,0,450.6012983,107.69641390149,3.9593705586,0.946312275,3.959366186,0,325.0320764,496.2628336,,2,2,-1000,0,0.9740126155576638,5424603097971471319394427486679163731527449230428871563006384917989818368
3208,R05211,"S-Adenosyl-L-methionine:(RS)-1-benzyl-1,2,3,4-tetrahydroisoquinolie N- methyltransferase",2.1.1.115,All balanced,1,S-Adenosyl-L-methionine + (S)-Norreticuline <=> S-Adenosyl-L-homocysteine + (S)-Reticuline,C00019 + C06520 <=> C00021 + C02105,C15H22N6O5S + C18H21NO4 <=> C14H20N6O5S + C19H23NO4,1000000.0,1.0,All balanced,-6.74,2.32676,0,-36.19055273,-8.64975924578638,141421.51266416,33800.55274,141421.3565,1,0.0,0.0,,1,1,-1000,1000,0.0,0
3209,R05212,S-Adenosyl-L-methionine:3'-hydroxy-N-methyl-(S)-coclaurine 4'-O-methyltransferase,2.1.1.116,All balanced,1,S-Adenosyl-L-methionine + (S)-6-O-Methylnorlaudanosoline <=> S-Adenosyl-L-homocysteine + (S)-Norreticuline,C00019 + C06517 <=> C00021 + C06520,C15H22N6O5S + C17H19NO4 <=> C14H20N6O5S + C18H21NO4,1000000.0,1.0,All balanced,-4.36,2.22091,0,-8.9512486,-2.1394021228916,100000.11048368,23900.60002,100000.0001,1,0.0,0.0,,1,1,-1000,1000,0.0,0
3210,R05213,S-Adenosyl-L-methionine:6-O-methylnorlaudanosoline 5'-O-methyltransferase,2.1.1.121,All balanced,1,S-Adenosyl-L-methionine + (S)-6-O-Methylnorlaudanosoline <=> S-Adenosyl-L-homocysteine + (S)-Nororientaline,C00019 + C06517 <=> C00021 + C06518,C15H22N6O5S + C17H19NO4 <=> C14H20N6O5S + C18H21NO4,1000000.0,1.0,All balanced,-4.36,2.22091,0,-8.94971109,-2.13903464877654,100000.11048368,23900.60002,100000.0001,1,0.0,0.0,,1,1,-1000,1000,,
3211,R05214,S-Adenosyl-L-methionine:(RS)-norcoclaurine 6-O-methyltransferase,2.1.1.128,All balanced,1,S-Adenosyl-L-methionine + (S)-Norlaudanosoline <=> S-Adenosyl-L-homocysteine + (S)-6-O-Methylnorlaudanosoline,C00019 + C02916 <=> C00021 + C06517,C15H22N6O5S + C16H17NO4 <=> C14H20N6O5S + C17H19NO4,1000000.0,1.0,All balanced,-4.36,2.22091,0,-8.945760836,-2.13809051436902,100000.11048368,23900.60002,100000.0001,1,0.0,0.0,,1,1,-1000,1000,0.0,0
3212,R05215,"(S)-N-Methylcoclaurine, NADPH:oxygen oxidoreductase (C-O phenol-coupling)",1.14.21.3,All balanced,1,Guattegaumerine + NADP+ + 2 H2O <=> 2 (R)-N-Methylcoclaurine + Oxygen + NADPH + H+,C06511 + C00006 + 2 C00001 <=> 2 C05243 + C00007 + C00005 + C00080,C36H40N2O6 + C21H29N7O17P3 + 2 H2O <=> 2 C18H21NO3 + O2 + C21H30N7O17P3 + H,416.2,2.0,All balanced,92.7137,1.6262,0,450.5760902,107.690389014341,3.9593705586,0.946312275,3.959366186,0,325.0068682,496.2376255,,2,2,-1000,0,0.9740126155576639,5424603097971471319394427486679163731527449230428871563006384917989818368
3213,R05216,"S-Adenosyl-L-methionine:(RS)-1-benzyl-1,2,3,4-tetrahydroisoquinolie N- methyltransferase",2.1.1.115,All balanced,1,S-Adenosyl-L-methionine + (R)-Norreticuline <=> S-Adenosyl-L-homocysteine + (R)-Reticuline,C00019 + C06516 <=> C00021 + C05178,C15H22N6O5S + C18H21NO4 <=> C14H20N6O5S + C19H23NO4,1000000.0,1.0,All balanced,-6.74,2.32676,0,-36.19055273,-8.64975924578638,141421.51266416,33800.55274,141421.3565,1,0.0,0.0,,1,1,-1000,1000,0.0,0
3214,R05217,"precorrin-3A,NADH:oxygen oxidoreductase (20-hydroxylating)",1.14.13.83,All balanced,1,Precorrin 3A + Oxygen + NADH + H+ <=> Precorrin 3B + NAD+ + H2O,C05772 + C00007 + C00004 + C00080 <=> C06406 + C00003 + C00001,C43H50N4O16 + O2 + C21H29N7O14P2 + H <=> C43H50N4O17 + C21H28N7O14P2 + H2O,1000000.0,1.0,Not balanced: O,Not calculated,Not calculated,Involves compounds with unlabeded atoms,90.58812909,21.6511063812845,0.0,0.0,0.0,1,0.0,0.0,,1,1,-1000,1000,0.048,0.048
3215,R05218,"cob(II)yrinic acid-a,c-diamide:FMN oxidoreductase",1.16.8.1,All balanced,1,"2 Cob(II)yrinate a,c diamide + Reduced FMN <=> 2 Cob(I)yrinate a,c diamide + FMN + 2 H+",2 C06504 + C01847 <=> 2 C06505 + C00061 + 2 C00080,2 C45H61CoN6O12 + C17H23N4O9P <=> 2 C45H61CoN6O12 + C17H21N4O9P + 2 H,1000000.0,1.0,COPNS balanced. H (-1.0),Not calculated,Not calculated,Charge imbalanced|Involves compounds with unlabeded atoms,-81.09383963,-19.3819142346078,0.0,0.0,0.0,1,0.0,0.0,,1,1,-1000,1000,1.138581258679132,1.138581258679132
3216,R05219,R05219,2.1.1.152,All balanced,1,Precorrin 6X + Acetate + S-Adenosyl-L-homocysteine <=> Precorrin 5 + S-Adenosyl-L-methionine + H2O,C06320 + C00033 + C00021 <=> C06416 + C00019 + C00001,C44H54N4O16 + C2H4O2 + C14H20N6O5S <=> C45H54N4O17 + C15H22N6O5S + H2O,1000000.0,1.0,All balanced,Not calculated,Not calculated,Involves compounds with unlabeded atoms,81.08665702,19.3801975477221,0.0,0.0,0.0,1,0.0,0.0,,1,1,-1000,1000,0.0,0
3217,R05220,"ATP:cob(I)yrinic acid-a,c-diamide Cobeta-adenosyltransferase",2.5.1.17,COPNS balanced. H (1.0),1,"Cob(I)yrinate a,c diamide + ATP <=> Adenosyl cobyrinate a,c diamide + Triphosphate",C06505 + C00002 <=> C06506 + C00536,C45H61CoN6O12 + C10H16N5O13P3 <=> C55H73CoN11O15 + P3H5O10,1000000.0,1.0,COPNS balanced. H (1.0),Not calculated,Not calculated,Involves compounds with unlabeded atoms,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,,1,1,-1000,1000,0.06418112180903936,
3218,R05221,R05221,2.7.1.156,All balanced,1,Adenosyl cobinamide + ATP <=> Adenosyl cobinamide phosphate + ADP,C06508 + C00002 <=> C06509 + C00008,C58H84CoN16O11 + C10H16N5O13P3 <=> C58H85CoN16O14P + C10H15N5O10P2,1000000.0,1.0,All balanced,Not calculated,Not calculated,Involves compounds with unlabeded atoms,-33.07624048,-7.90541993216288,0.0,0.0,0.0,1,0.0,0.0,,1,1,-1000,1000,0.0003363348537250228,0.0003363348537250228
3219,R05222,GTP:adenosylcobinamide-phosphate guanylyltransferase,2.7.7.62,All balanced,1,Adenosyl cobinamide phosphate + GTP <=> Adenosine-GDP-cobinamide + Diphosphate,C06509 + C00044 <=> C06510 + C00013,C58H85CoN16O14P + C10H16N5O14P3 <=> C68H97CoN21O21P2 + H4P2O7,1000000.0,1.0,All balanced,Not calculated,Not calculated,Involves compounds with unlabeded atoms,41.90742048,10.0161249392429,0.0,0.0,0.0,1,0.0,0.0,,1,1,-1000,1000,0.0003027331717683706,0.0003027331717683706
3220,R05223,R05223,2.7.8.26,COPNS balanced. H (1.0),1,Cobamide coenzyme + GMP <=> Adenosine-GDP-cobinamide + alpha-Ribazole,C00194 + C00144 <=> C06510 + C05775,C72H100CoN18O17P + C10H14N5O8P <=> C68H97CoN21O21P2 + C14H18N2O4,1000000.0,1.0,COPNS balanced. H (1.0),Not calculated,Not calculated,Involves compounds with unlabeded atoms,84.57005162,20.2127497574897,0.0,0.0,0.0,1,0.0,0.0,,1,1,-1000,1000,0.007999999999999997,
3221,R05224,R05224,6.3.5.9,All balanced,1,"Hydrogenobyrinate + 2 L-Glutamine + 2 ATP + 2 H2O <=> Hydrogenobyrinate a,c diamide + 2 Orthophosphate + 2 L-Glutamate + 2 ADP",C06399 + 2 C00064 + 2 C00002 + 2 C00001 <=> C06503 + 2 C00009 + 2 C00025 + 2 C00008,C45H60N4O14 + 2 C5H10N2O3 + 2 C10H16N5O13P3 + 2 H2O <=> C45H62N6O12 + 2 H3PO4 + 2 C5H9NO4 + 2 C10H15N5O10P2,1000000.0,1.0,All balanced,Not calculated,Not calculated,Involves compounds with unlabeded atoms,-70.63252314,-16.8815968255988,0.0,0.0,0.0,1,0.0,0.0,,1,1,-1000,1000,0.0751265598839718,0.0751265598839718
3222,R05225,R05225,6.3.5.10,All balanced,1,"Adenosyl cobyrinate a,c diamide + 4 L-Glutamine + 4 ATP + 4 H2O <=> Adenosyl cobyrinate hexaamide + 4 L-Glutamate + 4 Orthophosphate + 4 ADP",C06506 + 4 C00064 + 4 C00002 + 4 C00001 <=> C06507 + 4 C00025 + 4 C00009 + 4 C00008,C55H73CoN11O15 + 4 C5H10N2O3 + 4 C10H16N5O13P3 + 4 H2O <=> C55H77CoN15O11 + 4 C5H9NO4 + 4 H3PO4 + 4 C10H15N5O10P2,1000000.0,1.0,All balanced,Not calculated,Not calculated,Involves compounds with unlabeded atoms,-156.4790175,-37.399424056605,0.0,0.0,0.0,1,0.0,0.0,,1,1,-1000,1000,0.083,0.083
3223,R05226,adenosylcobinamide amidohydrolase,3.5.1.90,All balanced,1,Adenosyl cobyrinate hexaamide + (R)-1-Aminopropan-2-ol <=> Adenosyl cobinamide + H2O,C06507 + C03194 <=> C06508 + C00001,C55H77CoN15O11 + C3H9NO <=> C58H84CoN16O11 + H2O,1000000.0,1.0,All balanced,Not calculated,Not calculated,Involves compounds with unlabeded atoms,-2.752753769,-0.657924667313614,0.0,0.0,0.0,1,0.0,0.0,,1,1,-1000,1000,0.1045548674082292,0.1045548674082292
3224,R05227,"hydrogenobyrinic-acid-a,c-diamide:cobalt cobalt-ligase (ADP-forming)",6.6.1.2,All balanced,1,"Hydrogenobyrinate a,c diamide + Cobalt ion + ATP + H2O <=> Cob(II)yrinate a,c diamide + Orthophosphate + ADP + H+",C06503 + C00175 + C00002 + C00001 <=> C06504 + C00009 + C00008 + C00080,C45H62N6O12 + Co + C10H16N5O13P3 + H2O <=> C45H61CoN6O12 + H3PO4 + C10H15N5O10P2 + H,1000000.0,1.0,COPNS balanced. H (1.0),Not calculated,Not calculated,Atoms imbalanced|Charge imbalanced|H imbalanced|Involves compounds with unlabeded atoms,-38.18416291,-9.12624404046746,0.0,0.0,0.0,1,0.0,0.0,,1,1,-1000,1000,0.005700000000000001,
3225,R05228,"Penicillin-N,2-oxoglutarate:oxygen oxidoreductase (ring-expanding)",,All balanced,1,Deacetylcephalosporin C + H2O + 2 Succinate + 2 CO2 <=> Penicillin N + 2 2-Oxoglutarate + 2 Oxygen,C03112 + C00001 + 2 C00042 + 2 C00011 <=> C06564 + 2 C00026 + 2 C00007,C14H19N3O7S + H2O + 2 C4H6O4 + 2 CO2 <=> C14H21N3O6S + 2 C5H6O5 + 2 O2,900.9,3.0,Not balanced: O,216.726,1.85755,0,1048.591735,250.61971621541,11.429710843536,2.731766454,11.42969822,0,905.8994372,1191.284033,,2,2,-1000,0,,
3226,R05229,R05229,1.14.11.26,All balanced,1,Deacetylcephalosporin C + Succinate + CO2 <=> Deacetoxycephalosporin C + 2-Oxoglutarate + Oxygen,C03112 + C00042 + C00011 <=> C06565 + C00026 + C00007,C14H19N3O7S + C4H6O4 + CO2 <=> C14H19N3O6S + C5H6O5 + O2,439.8,2.0,All balanced,106.47,0.775471,0,447.0264943,106.842014296666,4.719605170272,1.128012708,4.719599959,0,361.4111157,532.6418729,,2,2,-1000,0,0.127,165796674259691689471197291460215914424679251492348711084370702948795414478848
3227,R05230,R05230,2.1.3.7,All balanced,1,Deacetylcephalosporin C + Carbamoyl phosphate <=> O-Carbamoyl-deacetylcephalosporin C + Orthophosphate,C03112 + C00169 <=> C06568 + C00009,C14H19N3O7S + CH4NO5P <=> C15H20N4O8S + H3PO4,-30.6,1.0,All balanced,-7.304,0.707871,0,310.5745058,74.2291703332348,100000.11048368,23900.60002,100000.0001,1,0.0,0.0,,1,1,-1000,1000,0.0,0
3228,R05231,6-Hydroxyhexanoate:NADP+ oxidoreductase,1.1.1.2,All balanced,1,6-Hydroxyhexanoic acid + NADP+ <=> Adipate semialdehyde + NADPH + H+,C06103 + C00006 <=> C06102 + C00005 + C00080,C6H12O3 + C21H29N7O17P3 <=> C6H10O3 + C21H30N7O17P3 + H,18.8,1.0,All balanced,5.22,1.06983,0,24.10316262,5.76080048515572,1.034331070856,0.247211059,1.034329929,0,-32.97375646,81.1800817,,1,1,-1000,1000,0.9511040793850531,13702.90851327862
3229,R05232,p-cumic alcohol:NAD+ oxidoreductase,,All balanced,1,p-Cumic alcohol + NAD+ <=> 4-Isopropylbenzaldehyde + NADH + H+,C06576 + C00003 <=> C06577 + C00004 + C00080,C10H14O + C21H28N7O14P2 <=> C10H12O + C21H29N7O14P2 + H,20.4,1.0,All balanced,3.67,1.09642,0,23.12050417,5.52593921965502,1.009506202232,0.241277773,1.009505089,0,-33.9564149,80.19742325,,1,1,-1000,1000,2.273503932039283,
3230,R05233,trans-3-Chloro-2-propene-1-ol:NAD+ oxidoreductase,1.1.1.1,All balanced,1,trans-3-Chloro-2-propene-1-ol + NAD+ <=> trans-3-Chloroallyl aldehyde + NADH + H+,C06611 + C00003 <=> C06613 + C00004 + C00080,C3H5ClO + C21H28N7O14P2 <=> C3H3ClO + C21H29N7O14P2 + H,20.4,1.0,All balanced,Not calculated,Not calculated,Charge imbalanced,23.12050417,5.52593921965502,1.009506202232,0.241277773,1.009505089,0,-33.9564149,80.19742325,,1,1,-1000,1000,1.374269516932632,15391.43718910063
3231,R05234,cis-3-chloro-2-propene-1-ol:NAD+ oxidoreductase,1.1.1.1,All balanced,1,cis-3-Chloro-2-propene-1-ol + NAD+ <=> cis-3-Chloroallyl aldehyde + NADH + H+,C06612 + C00003 <=> C16348 + C00004 + C00080,C3H5ClO + C21H28N7O14P2 <=> C3H3ClO + C21H29N7O14P2 + H,20.4,1.0,All balanced,Not calculated,Not calculated,Charge imbalanced,23.12050417,5.52593921965502,1.009506202232,0.241277773,1.009505089,0,-33.9564149,80.19742325,,1,1,-1000,1000,1.374269516932632,15391.43718910063
3232,R05235,p-cumic aldehyde:NAD+ oxidoreductase,1.2.1.29,All balanced,1,4-Isopropylbenzaldehyde + NAD+ + H2O <=> p-Cumate + NADH + H+,C06577 + C00003 + C00001 <=> C06578 + C00004 + C00080,C10H12O + C21H28N7O14P2 + H2O <=> C10H12O2 + C21H29N7O14P2 + H,-45.2,0.0,COPNS balanced. H (1.0),-9.803,1.17612,0,-36.99921899,-8.84303533392394,1.116524119096,0.266855669,1.116522886,0,-94.07613807,20.07770009,,1,1,-1000,1000,2.019956151657456,5.038941632618677e-07
3233,R05236,4-Hydroxymuconic-semialdehyde:NAD+ oxidoreductase,1.2.1.61,All balanced,1,"cis,cis-4-Hydroxymuconic semialdehyde + NAD+ + H2O <=> 2-Maleylacetate + NADH + H+",C06603 + C00003 + C00001 <=> C02222 + C00004 + C00080,C6H6O4 + C21H28N7O14P2 + H2O <=> C6H6O5 + C21H29N7O14P2 + H,-46.0,0.0,COPNS balanced. H (1.0),-18.763,1.35226,0,-39.02518257,-9.32725278532542,2.29143366536,0.54766579,2.291431137,0,-96.10210165,18.05173651,,1,1,-1000,1000,0.001669107534664089,5.046517823614731e-13
3234,R05237,R05237,1.2.1.3,All balanced,1,trans-3-Chloroallyl aldehyde + H2O <=> trans-3-Chloroacrylic acid + 2 H+,C06613 + C00001 <=> C06614 + 2 C00080,C3H3ClO + H2O <=> C3H3ClO2 + 2 H,1000000.0,1.0,COPNS balanced. H (-2.0),Not calculated,Not calculated,Charge imbalanced,-101.1349819,-24.1718674839914,1.151697530144,0.275262316,1.151696259,0,-129.6734414,-72.59652236,,0,0,0,1000,,
3235,R05238,R05238,1.2.1.3,All balanced,1,cis-3-Chloroallyl aldehyde + H2O <=> cis-3-Chloroacrylic acid + 2 H+,C16348 + C00001 <=> C06615 + 2 C00080,C3H3ClO + H2O <=> C3H3ClO2 + 2 H,1000000.0,1.0,COPNS balanced. H (-2.0),Not calculated,Not calculated,Charge imbalanced,-101.1347264,-24.1718064179584,1.151697530144,0.275262316,1.151696259,0,-129.673186,-72.5962669,,0,0,0,1000,,
3236,R05239,"cis-3-phenylcyclohexa-3,5-diene-1,2-diol:NAD+ oxidoreductase",1.3.1.56,All balanced,1,"cis-2,3-Dihydro-2,3-dihydroxybiphenyl + NAD+ <=> Biphenyl-2,3-diol + NADH + H+",C06589 + C00003 <=> C02526 + C00004 + C00080,C12H12O2 + C21H28N7O14P2 <=> C12H10O2 + C21H29N7O14P2 + H,-67.0,0.0,All balanced,-5.74,2.11303,0,-102.7602361,-24.5603129893166,6.770292203648,1.618138672,6.770284728,0,-159.8371552,-45.68331701,,0,0,0,1000,28.29134143161119,1.022583295373213e-07
3237,R05240,"cis-2,3-dihydroxy-2,3-dihydro-p-cumate:NAD+ oxidoreductase",1.3.1.58,All balanced,1,"cis-2,3-Dihydroxy-2,3-dihydro-p-cumate + NAD+ <=> 2,3-Dihydroxy-p-cumate + NADH + H+",C06579 + C00003 <=> C06580 + C00004 + C00080,C10H14O4 + C21H28N7O14P2 <=> C10H12O4 + C21H29N7O14P2 + H,-91.3,0.0,All balanced,-11.78,2.07735,0,29.0006702,6.9313341818212,5.493529507776,1.312985064,5.493523443,0,-28.07624888,86.07758928,,1,1,-1000,1000,2.292765842371284,0.001303259986849112
3238,R05241,"cis-2,3-dihydro-2,3-dihydroxy-4'-chlorobiphenyl:NAD+ oxidoreductase",1.3.1.56,All balanced,1,"cis-2,3-Dihydro-2,3-dihydroxy-4'-chlorobiphenyl + NAD+ <=> 2,3-Dihydroxy-4'-chlorobiphenyl + NADH + H+",C06585 + C00003 <=> C06586 + C00004 + C00080,C12H11ClO2 + C21H28N7O14P2 <=> C12H9ClO2 + C21H29N7O14P2 + H,-67.0,0.0,All balanced,-5.74,2.11303,0,-102.7602361,-24.5603129893166,6.770292203648,1.618138672,6.770284728,0,-159.8371552,-45.68331701,,0,0,0,1000,28.29134143161119,1.022583295373213e-07
3239,R05243,"2,5-dichloro-2,5-cyclohexadiene-1,4-diol:NAD+ oxidoreductase",1.3.1.-,All balanced,1,"2,5-Dichloro-2,5-cyclohexadiene-1,4-diol + NAD+ <=> 2,5-Dichlorohydroquinone + NADH + H+",C06599 + C00003 <=> C06600 + C00004 + C00080,C6H6Cl2O2 + C21H28N7O14P2 <=> C6H4Cl2O2 + C21H29N7O14P2 + H,1000000.0,1.0,All balanced,-16.6,2.03465,0,0.528779435,0.12638145764161,200000.22088368,47801.20002,200000.0001,1,0.0,0.0,,1,1,-1000,1000,2.279173916719855,
3240,R05244,NADPH:p-benzoquinone oxidoreductase,1.6.5.6,All balanced,1,p-Benzoquinone + NADPH + H+ <=> Hydroquinone + NADP+,C00472 + C00005 + C00080 <=> C00530 + C00006,C6H4O2 + C21H30N7O17P3 + H <=> C6H6O2 + C21H29N7O17P3,-70.0,0.0,All balanced,-12.56,1.95487,0,-95.68041303,-22.8681927966482,8.51425776588,2.034956445,8.514248367,0,-152.7573321,-38.60349395,,0,0,0,1000,,
3241,R05245,"2,3-Dihydroxy-4'-chlorobiphenyl:oxygen 1,2-oxidoreductase (decyclizing)",1.13.11.39,All balanced,1,"2,3-Dihydroxy-4'-chlorobiphenyl + Oxygen <=> 2-Hydroxy-6-oxo-6-(4'-chlorophenyl)-hexa-2,4-dienoate",C06586 + C00007 <=> C06587,C12H9ClO2 + O2 <=> C12H9ClO4,-309.6,0.0,All balanced,-74.4597,1.65833,0,-255.0991738,-60.9702331332428,5.548364338152,1.326090903,5.548358214,0,-277.9299415,-192.3145628,,0,0,0,1000,6.597688700460417,1.154400895753351e-51
3242,R05246,R05246,1.13.11.66,All balanced,1,"Hydroquinone + Oxygen <=> cis,cis-4-Hydroxymuconic semialdehyde",C00530 + C00007 <=> C06603,C6H6O2 + O2 <=> C6H6O4,-334.7,0.0,All balanced,-72.8897,1.45185,0,-256.7153777,-61.3565155625662,5.710181483736,1.364766129,5.71017518,0,-279.5461454,-193.9307667,,0,0,0,1000,2.333442923899833,6.805842789862556e-52
3243,R05247,R05247,1.14.12.-,All balanced,1,"p-Cumate + Oxygen + NADH + H+ <=> cis-2,3-Dihydroxy-2,3-dihydro-p-cumate + NAD+",C06578 + C00007 + C00004 + C00080 <=> C06579 + C00003,C10H12O2 + O2 + C21H29N7O14P2 + H <=> C10H14O4 + C21H28N7O14P2,-249.4,0.0,COPNS balanced. H (1.0),-71.0997,1.92229,0,-451.7085899,-107.961063237639,7.38119864196,1.764148815,7.381190494,0,-503.0778171,-360.3855194,,0,0,0,1000,0.9740126155576639,3.038201505062804e-59
3244,R05248,R05248,1.13.11.-,All balanced,1,"2,3-Dihydroxy-p-cumate + Oxygen <=> 2-Hydroxy-3-carboxy-6-oxo-7-methylocta-2,4-dienoate",C06580 + C00007 <=> C06581,C10H12O4 + O2 <=> C10H12O6,-314.4,0.0,All balanced,-72.0297,1.79441,0,-252.2526283,-60.2898916794698,5.511964538128,1.317391142,5.511958455,0,-275.0833959,-189.4680173,,0,0,0,1000,1.665266108653318,
3245,R05249,"Resorcinol,NADPH:oxogen oxidoreductase (2-hydroxylating)",1.14.13.7,All balanced,1,"Resorcinol + Oxygen + NADPH + H+ <=> Benzene-1,2,4-triol + NADP+ + H2O",C01751 + C00007 + C00005 + C00080 <=> C02814 + C00006 + C00001,C6H6O2 + O2 + C21H30N7O17P3 + H <=> C6H6O3 + C21H29N7O17P3 + H2O,-393.5,0.0,All balanced,-95.8267,1.31456,0,-442.2921482,-105.710477172689,3.566083420312,0.852314393,3.566079483,0,-493.6613754,-350.9690777,,0,0,0,1000,0.9740126155576638,8.716431009407826e-74
3246,R05250,R05250,,All balanced,1,"1,2,3-Trihydroxybenzene + NADP+ + H2O <=> Resorcinol + Oxygen + NADPH + H+",C01108 + C00006 + C00001 <=> C01751 + C00007 + C00005 + C00080,C6H6O3 + C21H29N7O17P3 + H2O <=> C6H6O2 + O2 + C21H30N7O17P3 + H,393.5,2.0,All balanced,95.8267,1.31456,0,442.3218531,105.717576822019,3.566083420312,0.852314393,3.566079483,0,350.9987825,493.6910802,,2,2,-1000,0,,
3247,R05251,R05251,,All balanced,1,"2,2-Bis(4'-chlorophenyl)ethanol + H2O <=> Bis(4'-chlorophenyl)acetate + 4 H+",C06639 + C00001 <=> C06640 + 4 C00080,C14H12Cl2O + H2O <=> C14H10Cl2O2 + 4 H,1000000.0,1.0,COPNS balanced. H (-4.0),Not calculated,Not calculated,Charge imbalanced,-142.1526519,-33.9753367200114,1.139453485096,0.272335919,1.139452228,0,-170.6911114,-113.6141923,,0,0,0,1000,,
3248,R05252,R05252,1.2.-.-,COPNS balanced. H (2.0),1,4-Chlorobenzoate <=> 4-Chlorobenzaldehyde + H2O,C02370 <=> C06648 + C00001,C7H5ClO2 <=> C7H5ClO + H2O,1000000.0,1.0,COPNS balanced. H (2.0),Not calculated,Not calculated,Charge imbalanced,107.1980322,25.6209728839932,3.591022148128,0.858274892,3.591018183,0,78.65957263,135.7364917,,2,2,-1000,0,,
